Text,Label,Processed_Text,Tokenized
extend_bulk_acc_access,Why can't I extend external access all at once?,extendbulkaccaccess,[5]
extend_bulk_acc_access,How do I give guests access to my accounts?,extendbulkaccaccess,[5]
extend_bulk_acc_access,How do I remove extend access for all guests at one?,extendbulkaccaccess,[5]
extend_bulk_acc_access,show me how the access can be extended,extendbulkaccaccess,[5]
extend_bulk_acc_access,how to extend external accounts on bulk,extendbulkaccaccess,[5]
extend_bulk_acc_access,I want access to be extended for bulk accounts,extendbulkaccaccess,[5]
extend_bulk_acc_access,is there a way to extend the bulk account access on this,extendbulkaccaccess,[5]
extend_bulk_acc_access,what's the method to extend external access for accounts in bulk,extendbulkaccaccess,[5]
extend_bulk_acc_access,Is there a way to extend access to external accts in bulk?,extendbulkaccaccess,[5]
extend_bulk_acc_access,How do I add 8-10 guest accounts?,extendbulkaccaccess,[5]
extend_bulk_acc_access,Can you extend external access to accounts all at once?,extendbulkaccaccess,[5]
extend_bulk_acc_access,can i get all accounts for one shot during external access,extendbulkaccaccess,[5]
extend_bulk_acc_access,Can you extend external access for every account in bulk?,extendbulkaccaccess,[5]
extend_bulk_acc_access,"access removal, how to do it on the guest account",extendbulkaccaccess,[5]
extend_bulk_acc_access,Can you bulk allow external access for accounts?,extendbulkaccaccess,[5]
extend_bulk_acc_access,"For functional account, can you mass allow access?",extendbulkaccaccess,[5]
extend_bulk_acc_access,Can someone explain the process of extending external access for bulk accounts?,extendbulkaccaccess,[5]
extend_bulk_acc_access,"am in need of extending access, how can I do the external accounts for this",extendbulkaccaccess,[5]
extend_bulk_acc_access,Is there a way to make all accounts extend with external access?,extendbulkaccaccess,[5]
extend_bulk_acc_access,Can someone show me how to extend access for multiple guest accounts at once?,extendbulkaccaccess,[5]
extend_bulk_acc_access,Where can I find the steps for bulk account external access extension?,extendbulkaccaccess,[5]
extend_bulk_acc_access,I need help extending access on bulk accounts.,extendbulkaccaccess,[5]
extend_bulk_acc_access,I want to bulk edit external access for accounts,extendbulkaccaccess,[5]
extend_bulk_acc_access,How do I extend access for the external accounts in bulk?,extendbulkaccaccess,[5]
extend_bulk_acc_access,"For bulk accts, I want external access extended",extendbulkaccaccess,[5]
extend_bulk_acc_access,what's the procedure for bulk extension of access for guest accounts,extendbulkaccaccess,[5]
extend_bulk_acc_access,Extend multiple External Account Lifetime,extendbulkaccaccess,[5]
extend_bulk_acc_access,remove the extend access on guest accounts,extendbulkaccaccess,[5]
extend_bulk_acc_access,Please extend access to the external accounts all at once,extendbulkaccaccess,[5]
extend_bulk_acc_access,Can the external accounts get their access extended?,extendbulkaccaccess,[5]
extend_bulk_acc_access,Can I authorize guest access for accounts?,extendbulkaccaccess,[5]
extend_bulk_acc_access,how can I do and extension of access to a functional account in bulk,extendbulkaccaccess,[5]
extend_bulk_acc_access,show me how to get bulk access extended,extendbulkaccaccess,[5]
extend_bulk_acc_access,Can you bulk add the external accounts' access extensions?,extendbulkaccaccess,[5]
extend_bulk_acc_access,I would like to bulk extend external access,extendbulkaccaccess,[5]
extend_bulk_acc_access,"For external access to account, can you allow them in bulk?",extendbulkaccaccess,[5]
extend_bulk_acc_access,Can you walk me through extending bulk account access?,extendbulkaccaccess,[5]
extend_bulk_acc_access,How can i terminate extend access for all guests in one swoop?,extendbulkaccaccess,[5]
extend_bulk_acc_access,Can I do a bulk extension of guest accounts?,extendbulkaccaccess,[5]
extend_bulk_acc_access,can you extend multiple accounts?,extendbulkaccaccess,[5]
extend_bulk_acc_access,What is the best way to remove access to extend for all guests?,extendbulkaccaccess,[5]
extend_bulk_acc_access,Can I remove extended access from multiple guest accounts all at once?,extendbulkaccaccess,[5]
extend_bulk_acc_access,Can I increase the access period on external accounts in bulk?,extendbulkaccaccess,[5]
extend_bulk_acc_access,how to extend bulk access on this,extendbulkaccaccess,[5]
extend_bulk_acc_access,I need to extend access to all external accounts.,extendbulkaccaccess,[5]
extend_bulk_acc_access,For how many external accounts can I increase the access period at once?,extendbulkaccaccess,[5]
extend_bulk_acc_access,Can I do a bulk extension across all external accounts?,extendbulkaccaccess,[5]
extend_bulk_acc_access,Who can extend external access on bulk accounts?,extendbulkaccaccess,[5]
extend_bulk_acc_access,how to extend multiple accounts?,extendbulkaccaccess,[5]
extend_bulk_acc_access,"extend the access for external account, but in bulk. how is this done?",extendbulkaccaccess,[5]
extend_bulk_acc_access,how would I do a bulk extension of access for guest accounts,extendbulkaccaccess,[5]
extend_bulk_acc_access,many extension a once possible?,extendbulkaccaccess,[5]
extend_bulk_acc_access,I need to allow all guest accounts a bulk extension of access.,extendbulkaccaccess,[5]
extend_bulk_acc_access,How can I extend guess account access in bulk?,extendbulkaccaccess,[5]
func_mailbox_outlook,How do I add accounts to my mailbox?,funcmailboxoutlook,[14]
func_mailbox_outlook,functional account mail box activation procedure,funcmailboxoutlook,[14]
func_mailbox_outlook,I need more accounts on my mailbox.,funcmailboxoutlook,[14]
